Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1O2DYAwaGNRkGPGKEGpxo5,Fight For Your Right,Beastie Boys,Licensed To Ill,1986-11-15,0,"alternative rock,east coast hip hop,golden age hip hop,hip hop,old school hip hop,rap,rap rock,rock",0.669,0.76,8.0,-10.301,1.0,0.0344,0.138,0.0115,0.0876,0.591,133.7,4.0
spotify:track:0BjfodYJYki5xbxHJZe0Cf,Big (feat. Gunna),"Rita Ora, David Guetta, Imanbek, Gunna",Big (feat. Gunna),2021-02-11,45,"dance pop,pop,uk pop,big room,dance pop,edm,pop,pop dance,electro house,pop dance,slap house,atl hip hop,melodic rap,rap,trap",0.781,0.843,7.0,-3.445,1.0,0.0349,0.0672,1.27e-06,0.0637,0.616,111.992,4.0
spotify:track:2W2ieVidLIx9TDvxu0ZT6F,The Best - Edit,Tina Turner,Simply the Best,1991-01-01,67,soft rock,0.68,0.701,0.0,-10.46,1.0,0.0275,0.0341,0.00479,0.114,0.824,103.789,4.0
spotify:track:02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,Calum Scott,Dancing On My Own,2016-06-03,0,pop,0.608,0.174,1.0,-8.796,1.0,0.0332,,1.92e-05,0.0855,0.193,112.175,4.0
spotify:track:366wRPrx2airjcCRkxgoS2,Surrender,Elvis Presley,"Elvis' Golden Records, Vol. 3",1963-08-11,39,"rock-and-roll,rockabilly",0.38,0.638,3.0,-9.647,0.0,0.0504,0.75,0.0,0.258,0.749,79.125,4.0
spotify:track:7yFXSCTzGmwR8AYbCxmtiS,Victims of Love,Good Charlotte,Good Morning Revival,2008-05-20,37,"alternative metal,modern rock,neon pop punk,pop punk,pop rock,post-grunge",0.654,0.96,1.0,-2.604,0.0,0.0838,0.0511,0.0,0.2,0.522,,4.0
spotify:track:357A5woJFJjhOLjHbUr2AU,Help Yourself,Tom Jones,50 Reasons To Love: Tom Jones,2010-01-01,11,"adult standards,british invasion",0.62,0.76,4.0,-7.196,1.0,0.0568,0.555,2.26e-05,0.674,0.909,90.914,4.0
spotify:track:3AzjcOeAmA57TIOr9zF1ZW,Physical,Dua Lipa,Future Nostalgia,2020-03-27,79,"dance pop,pop,uk pop",0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,,4.0
spotify:track:2p3S6dHgXqNAi5nV1Gd85i,Bonnie Please Don't Go (She's Leavin'),Kevin Johnson,The Ultimate Collection,2016-09-30,0,"australian pop,super eurobeat",0.617,0.552,4.0,-13.654,1.0,0.0331,0.664,0.0,0.548,0.888,104.12,4.0
spotify:track:6YndZBGmLySgsVScckWkmO,Take Yourself Home,Troye Sivan,Take Yourself Home,2020-04-01,0,"australian pop,pop,viral pop",0.364,0.606,5.0,-9.188,0.0,0.0831,0.0748,0.000322,0.106,0.289,99.73,4.0
spotify:track:2v1aJMvSWa5KLawWPDU6Pv,Strong,London Grammar,If You Wait (Deluxe),2013-01-01,55,"metropopolis,nottingham indie",0.486,0.419,10.0,-10.465,1.0,0.0355,0.729,3.04e-05,0.077,0.251,76.082,4.0
spotify:track:2C3RaGRcUWBlgKoLzQvRDS,Miss Sarajevo,"Passengers, Luciano Pavarotti",Original Soundtracks 1,1995-01-01,0,"ambient pop,canzone napoletana,classical tenor,italian tenor,opera,operatic pop",0.217,0.451,4.0,-10.432,1.0,0.0293,,0.804,0.339,0.161,99.821,4.0
spotify:track:4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,Let Go,2002-08-26,0,"canadian pop,candy pop,pop",0.487,0.9,0.0,-4.417,1.0,0.0482,6.79e-05,0.0,0.358,0.484,149.937,4.0
spotify:track:3PjKoeIjpJVTN92y69NvD2,Hurricane,Faker,Addicted Romantic,2005-01-01,37,"australian alternative rock,australian indie",0.406,0.906,1.0,-2.073,0.0,0.0817,0.000344,0.0361,0.278,0.589,95.799,4.0
spotify:track:0dRdb2IIRJil2IW0Q9rYZC,I Miss You,blink-182,blink-182,2003-11-01,0,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",0.423,0.714,11.0,-8.295,1.0,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,4.0
spotify:track:0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),"Busta Rhymes, Mariah Carey, Flipmode Squad",It Ain't Safe No More. . .,2002-11-26,75,"east coast hip hop,hardcore hip hop,hip hop,pop rap,rap,dance pop,pop,urban contemporary,east coast hip hop",0.648,0.759,6.0,-4.315,1.0,0.306,0.0142,0.0,0.648,0.518,85.996,4.0
spotify:track:6qNALlmZa1ESnCxJmXE1K9,The Way I Am,Charlie Puth,Voicenotes,2018-05-11,66,"pop,viral pop",0.755,0.769,10.0,-5.658,0.0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,4.0
spotify:track:7lzWxlYqqHhtPQ1WUNmyYB,Soul Kind of Feeling,Dynamic Hepnotics,Hepnobest,2016-06-20,43,australian rock,0.674,0.732,4.0,-5.726,1.0,0.0496,0.308,2.47e-05,0.0517,0.767,123.55,4.0
spotify:track:6HXefH0dZckXnlxR6IsOCp,Part 3 Into Paper Walls,Russell Morris,The Very Best Of Russell Morris,2013-01-01,12,australian rock,0.243,0.73,2.0,-6.492,1.0,0.0447,0.299,0.00117,0.0963,0.432,93.883,4.0
spotify:track:4VkF5uwPL3Exv3WEZeadWM,Tennessee Flat Top Box - 1988 Version,Johnny Cash,Complete Mercury Albums 1986-1991,2020-06-26,20,"arkansas country,outlaw country,rock",0.656,0.66,2.0,-10.4,1.0,0.0432,0.268,0.00108,0.133,0.692,97.158,4.0
spotify:track:53B2XmmjJ9rriW1qciMBeX,Treat You Better,Shawn Mendes,Treat You Better,2016-06-03,0,"canadian pop,pop,viral pop",0.45,0.825,10.0,-4.066,0.0,0.372,0.121,0.0,0.109,0.742,82.823,4.0
spotify:track:13s6dCsNpSZflwVu2uzzPi,Touch Me (I Want Your Body),Samantha Fox,Samantha Fox Greatest Hits,2004-12-27,53,"hi-nrg,new romantic,new wave pop",0.664,0.679,9.0,-9.08,0.0,0.0298,0.154,0.000307,0.0694,0.722,104.851,4.0
spotify:track:5rLdjZwKEVEH0NPCVGk43s,Something's Missing (In My Life),Marcia Hines,Ooh Child,1979-06-01,3,"australian dance,australian pop,australian rock",0.377,0.524,5.0,-9.945,0.0,0.0335,0.0677,0.0,0.283,0.269,83.357,4.0
spotify:track:1pGQIUrEXuLKhDHPFlqDnC,Soldier,Samantha Jade,Soldier,2013-11-15,51,"australian pop,australian talent show",0.541,0.949,10.0,-3.071,0.0,0.154,0.113,0.0,0.12,0.431,,4.0
spotify:track:701LzRhwgjnJgxEILYspx5,Out of Time (Stereo Version),Chris Farlowe,The Art of Chris Farlowe (Stereo Version),1966-11-15,39,"british blues,british invasion",0.514,0.686,7.0,-9.458,1.0,0.0547,0.5,0.0,0.527,0.748,127.062,4.0
spotify:track:3CNqo3gYrfexdrtjFmC9he,Where Is The Love?,Black Eyed Peas,Elephunk,2003,4,"dance pop,pop,pop rap",0.834,0.696,5.0,-3.224,1.0,0.197,0.11,0.0,0.13,0.804,94.09,4.0
spotify:track:3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,Love In The Future (Expanded Edition),2013-08-30,88,"neo soul,pop,pop soul,urban contemporary",0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
spotify:track:12mKqRbJCyz42AhjTvauHd,I Like Love (I Love Love) - Radio,Solitaire,I Like Love (I Love Love),2003,41,,0.719,0.846,7.0,-3.693,1.0,0.117,0.00194,0.128,0.0747,0.812,128.015,4.0
spotify:track:2kzRSiyignH8yzPTrWvyPo,No Sleep,Wiz Khalifa,Rolling Papers,2011-03-29,68,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.653,0.711,9.0,-6.454,1.0,0.0623,0.109,0.0,0.443,0.769,160.048,4.0
spotify:track:3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,2023-04-06,94,"big room,dance pop,edm,pop,pop dance,pop,new jersey underground rap,trap queen",0.602,0.91,7.0,-3.404,1.0,0.0308,0.00126,0.000174,0.12,0.228,127.944,4.0
spotify:track:2julHzta3pq6E1ugxyvsbj,It Must Have Been Love,Roxette,The Ballad Hits,2002-11-04,0,"europop,swedish pop,synthpop",0.591,0.7,5.0,-5.606,1.0,0.0261,0.177,0.00027,0.149,0.682,,4.0
spotify:track:0EXCM7BBtzXO3HdqkNIQUS,Hey Girl,"Lady Gaga, Florence Welch",Joanne (Deluxe),2016-10-21,0,"art pop,dance pop,pop,uk pop",0.753,0.461,10.0,-7.898,1.0,0.0406,0.0516,5.15e-06,0.0668,0.586,138.048,4.0
spotify:track:64ymP0l9Igq5ME7Qk7tqHa,Just A Little Bit Of Your Heart,Ariana Grande,My Everything,2014-08-24,32,pop,0.44,0.323,9.0,-5.957,1.0,0.0281,0.692,0.0,0.103,0.158,77.988,4.0
spotify:track:11Hzn4toShJ4U57Jrj4H0y,Be Good Johnny,Men At Work,The Best Of Men At Work: Contraband,1996-02-01,40,"album rock,australian rock,classic rock,hard rock,heartland rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock",0.596,0.827,7.0,-6.037,1.0,0.0736,0.0788,0.00699,0.122,0.508,151.588,4.0
spotify:track:7xuKuP2AAnG9aQ4NvtaHHU,I Say A Little Prayer,Diana King,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",2013-06-24,28,reggae fusion,0.69,0.889,4.0,-5.074,0.0,0.0595,0.00875,1.03e-05,0.0904,0.538,125.958,4.0
spotify:track:0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",Girls Like (feat. Zara Larsson),2016-02-26,66,"dance pop,grime,pop rap,pop,scandipop,swedish electropop,swedish pop",0.916,0.804,0.0,-3.406,1.0,0.049,0.37,1.18e-05,0.0812,0.538,120.028,4.0
spotify:track:18X90CAmDyrJzaXi20rVDP,Hey Hey Hey (Pop Another Bottle) - Video Edit,"Laurent Wery, Swift K.I.D., Dev",Hey Hey Hey (Pop Another Bottle),2012-04-11,0,,0.843,0.834,5.0,-5.427,0.0,0.119,0.0624,0.0,0.897,0.969,,4.0
spotify:track:4ewmL6GsJWrSfomqMF3CzV,My Kind Of Scene,Powderfinger,Odyssey Number Five,2000-01-01,0,"australian alternative rock,australian rock",0.46,0.467,0.0,-8.208,1.0,0.029,0.012,0.015,0.0758,0.139,,4.0
spotify:track:5WeHEbyAGCQ7fB3IF2FeD8,Sweet Pea,Tommy Roe,Tommy's 22 Big Ones,2001-01-01,45,"bubblegum pop,classic garage rock,merseybeat,rock-and-roll",0.586,0.755,4.0,-7.378,1.0,0.0341,0.0601,7.77e-05,0.1,0.963,119.634,4.0
spotify:track:2LcB304HDrCx8WVDEQn7CK,Good For You,"Selena Gomez, A$AP Rocky",Good For You,2015-06-22,0,"pop,post-teen pop,east coast hip hop,hip hop,rap,trap",0.48,0.681,5.0,-6.619,0.0,0.096,0.174,0.0,0.0783,0.198,88.772,4.0
spotify:track:4lDKORchTM8Rd0PFQFXTLX,Baby Baby,Corona,The Rhythm of the Night,1994,62,"diva house,eurodance,europop,hip house",0.639,0.869,7.0,-8.479,1.0,0.0311,0.00336,0.002,0.0576,0.562,133.033,4.0
spotify:track:4V9BTST4BSkvOL4xIQNHuS,Heaven Is A Place On Earth,Belinda Carlisle,Heaven on Earth (Remastered & Expanded Special Edition),1987-10-05,72,"new romantic,new wave pop,soft rock",0.634,0.901,4.0,-6.508,1.0,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,4.0
spotify:track:5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,Chocolate Factory,2003,71,,0.795,0.523,1.0,-7.165,1.0,0.0423,0.061,0.0,0.0914,0.855,133.024,4.0
spotify:track:6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,Ariana Grande,Dangerous Woman,2016-03-11,0,pop,0.662,0.618,7.0,-5.26,1.0,0.0455,0.0537,0.0,0.355,0.261,134.022,3.0
spotify:track:6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,Leave a Light On,2017-10-13,75,"indie anthem-folk,uk pop",0.586,0.624,5.0,-5.946,1.0,0.113,0.0153,1.78e-06,0.133,0.267,68.976,4.0
spotify:track:2kA0IBd1u0Be6QJE60Ty6F,Behind Blue Eyes,Limp Bizkit,Results May Vary (EU Version),2003-01-01,0,"alternative metal,funk metal,nu metal,post-grunge,rap metal,rock",0.587,0.476,7.0,-6.64,1.0,0.0265,0.473,0.0,0.109,0.085,120.268,4.0
spotify:track:61i3tMeBgaLEAaGZcBLALc,Rock Hard,Suzi Quatro,Rock Hard,1980,0,glam rock,0.39,0.873,2.0,-7.267,1.0,0.0403,0.00154,1.17e-05,0.081,0.852,173.921,3.0
spotify:track:4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,Thirty Seconds To Mars,This Is War,2009-01-01,65,"modern rock,post-grunge",0.293,0.817,8.0,-5.432,1.0,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,4.0
spotify:track:3v9iO1CBOG37cyHFajwyFV,This Craziness Inside of Me,Steady Rollin,This Craziness Inside of Me,2021-07-23,3,indie salvadoreno,0.655,0.918,0.0,-3.624,1.0,0.0292,0.00865,0.00239,0.177,0.849,126.018,4.0
spotify:track:0vur7myNcfUymUt6mHhNZe,How You Remind Me,Nickelback,"The Best of Nickelback, Vol. 1",2001,57,"alternative metal,canadian rock,post-grunge",0.432,0.795,10.0,-4.023,1.0,0.0321,0.00128,0.0,0.101,0.519,172.011,4.0
spotify:track:6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),2021-03-03,31,"pop,houston rap,pop,rap,trap queen",0.713,0.676,10.0,-5.483,1.0,0.027,,0.0,0.154,0.721,99.048,4.0
spotify:track:0QxwQkCU0CjNU86C85wmOz,The Big Hurt,Toni Fisher,The Big Hurt!,2006,19,deep adult standards,0.511,0.524,1.0,-14.652,1.0,0.0395,0.875,0.0,0.122,0.284,127.444,4.0
spotify:track:1LeWIs2hP2r5yOQnVuYoI5,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",United,1967-08-29,0,"classic soul,motown,neo soul,northern soul,quiet storm,soul,classic soul,motown,soul,southern soul",0.663,0.6,7.0,-10.87,1.0,0.032,0.43,0.0,0.184,0.8,129.991,4.0
spotify:track:57paCKftbvFgAeG023x354,Paralyzer,Finger Eleven,Them Vs. You. Vs. Me,2007,0,"alternative metal,canadian rock,funk metal,nu metal,post-grunge",0.644,0.939,11.0,-3.479,0.0,0.0447,0.149,0.0,0.227,0.882,106.013,4.0
spotify:track:4Pu19svfyXFrCCWcGKLc0W,Who The Hell Are You,Madison Avenue,Polyester Embassy,2000-11-07,0,"disco house,vocal house",0.733,0.903,11.0,-4.855,0.0,0.0933,0.000923,0.261,0.363,0.915,127.537,4.0
spotify:track:0Vqn5YEx8He1wFlBVJ59f0,Turnaround,Kisschasy,Seizures,2009-01-01,19,"aussie emo,australian alternative rock",0.349,0.618,10.0,-5.487,1.0,0.0356,0.000745,0.0,0.0936,0.28,177.764,4.0
spotify:track:1UjdzJkBwidn55CUo5TB1O,The War Song - Remastered 2003,Culture Club,Waking Up With The House On Fire (Remastered / Expanded Edition),1984-11-01,48,"new romantic,new wave,new wave pop,soft rock,synthpop",0.811,0.76,0.0,-6.685,1.0,0.0389,0.225,0.0,0.0527,0.913,117.14,4.0
spotify:track:3eKkMH08IN5qbjp8wv6cV8,If You Wanna Be Happy,Jimmy Soul,If You Wanna Be Happy,2014-03-07,30,,0.639,0.875,10.0,-8.231,1.0,0.0413,0.611,1.18e-05,0.204,0.873,93.242,4.0
spotify:track:012Q7KJWBkuLKsuuveiN1w,Don't Miss You,Amy Pearson,Who I Am,2007-11-20,25,,0.471,0.822,7.0,-3.743,1.0,0.0371,0.0805,1.67e-05,0.341,0.536,,4.0
spotify:track:00U0pedRUMEzREpyRqbVT6,I'll Remember (Theme from the Motion Picture With Honors),Madonna,Something to Remember,1995-11-17,55,"dance pop,pop",0.691,0.598,7.0,-9.699,1.0,0.043,0.625,0.0174,0.0709,0.842,167.797,4.0
spotify:track:7EAkSLnvMY2MiW1piLuSAC,One Of The Boys,Katy Perry,One Of The Boys,2008,28,pop,0.564,0.91,5.0,-2.393,1.0,0.0522,0.00201,2.08e-06,0.0818,0.675,145.953,4.0
spotify:track:5Ow9WdJ08ao62tsEz1YaCq,Rehab - Pharoahe Monch Remix,"Amy Winehouse, Pharoahe Monch",Rehab (Remixes & B Sides),2015-07-03,41,"british soul,neo soul,conscious hip hop,east coast hip hop,queens hip hop",0.492,0.728,0.0,-5.689,1.0,0.0852,0.133,0.0,0.345,0.749,69.992,4.0
spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered),1981-07-27,74,heartland rock,0.591,0.804,0.0,-7.299,1.0,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,4.0
spotify:track:67I8eELvVMS1zfEGfbM0uc,Somebody Loves You,Betty Who,Somebody Loves You,2012-12-01,0,"australian dance,dance pop,electropop,metropopolis",0.626,0.929,2.0,-3.927,1.0,0.0507,0.00126,0.0,0.244,0.683,122.979,4.0
spotify:track:2Syb63LzFMOo8CMqLdOFWw,Great Wall,Boom Crash Opera,Boom Crash Opera,1987-10-18,34,australian rock,0.56,0.951,9.0,-1.943,1.0,0.0373,0.00565,0.339,0.266,0.905,124.744,4.0
spotify:track:1mHoqHeQClLBp5UO3TbUac,The Show,Lenka,Lenka (Expanded Edition),2008-09-23,59,,0.753,0.59,0.0,-4.144,1.0,0.0317,0.259,0.0,0.0836,0.593,123.028,4.0
spotify:track:6NssDwHnosForAnJZyM6p3,That Girl Belongs To Yesterday,Gene Pitney,The Best Of Gene Pitney,1984,0,"adult standards,brill building pop,merseybeat,rock-and-roll,rockabilly",0.529,0.484,2.0,-13.635,1.0,0.0411,0.392,0.00646,0.349,0.72,122.156,4.0
spotify:track:5xv4ggemGPNpowZAMwEYHH,Girlfriend - Radio Edit,Avril Lavigne,Girlfriend EP,2007-02-27,51,"canadian pop,candy pop,pop",0.551,0.964,7.0,-1.883,1.0,0.114,0.00104,0.000253,0.245,0.668,163.965,4.0
spotify:track:3l2hbXdvmaH3tUd3qWLKgm,I Am Woman,Helen Reddy,I Am Woman,1972,54,"adult standards,bubblegum pop,mellow gold,soft rock",0.392,0.681,0.0,-8.723,1.0,0.0367,0.408,2.31e-05,0.375,0.711,171.162,4.0
spotify:track:0DnnyQXxtuRzVABEzjW9WP,Stingray,The Shadows,Shadows Are Go!,1996,3,"british invasion,rock-and-roll",0.563,0.801,9.0,-6.273,1.0,0.0322,0.672,0.0453,0.134,0.813,151.954,4.0
spotify:track:7py16W5fWYLFFS6BElKAjn,Tears (feat. Louisa Johnson),"Clean Bandit, Louisa Johnson",Tears (feat. Louisa Johnson),2016-05-27,60,"pop,uk dance,uk funky,talent show,uk pop",0.605,0.77,5.0,-3.645,0.0,0.0446,0.0431,0.0,0.159,0.298,130.037,4.0
spotify:track:0p0FOf4FocnvE8hVJMFBvw,Caught In The Crowd,Kate Miller-Heidke,Curiouser,2008-10-18,45,"australian pop,australian singer-songwriter,lilith,piano rock",0.611,0.638,9.0,-5.086,1.0,0.0409,0.431,0.0,0.104,0.424,169.92,4.0
spotify:track:2HwlvOkwACOGFySnp16b9l,This Heart Attack,Faker,Be The Twilight,2007-11-17,52,"australian alternative rock,australian indie",0.625,0.813,1.0,-4.184,0.0,0.0428,0.0201,0.0,0.146,0.733,122.017,4.0
spotify:track:1Z044RdmytQDD8571vd4fl,Things Can Only Get Better,D:Ream,On Vol.1,1993,0,"hip house,new wave pop",0.679,0.854,10.0,-7.613,0.0,0.0326,0.157,3.78e-06,0.201,0.106,,4.0
spotify:track:0lOEOflAkoqLcgp0jqshcZ,On Top,"Flume, T-Shirt",Flume,2012-12-21,0,"australian dance,australian electropop,australian indie,downtempo,edm,indietronica",0.528,0.757,6.0,-5.423,1.0,0.212,0.00957,5.53e-05,0.145,0.304,93.007,4.0
spotify:track:2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,Mr. Tambourine Man,1965-06-21,66,"album rock,beatlesque,blues rock,british blues,classic rock,cosmic american,country rock,folk,folk rock,heartland rock,mellow gold,psychedelic rock,rock,soft rock",0.456,0.47,2.0,-9.564,1.0,0.0294,0.513,3.76e-05,0.444,0.639,120.336,4.0
spotify:track:0oDQWfEXylIcmKZvhabdfy,Sunlight,Bag Raiders,Bag Raiders (Deluxe),2011-01-01,0,"alternative dance,australian dance,indietronica",0.613,0.905,9.0,-3.865,1.0,0.272,0.00547,0.0,0.0634,0.474,,4.0
spotify:track:1R9Xzj6Bbf3ZvO1gEQR30n,My My My,Armand Van Helden,Nympho,2005,0,"big beat,deep house,disco house,house,speed garage,uk dance,vocal house",0.642,0.555,4.0,-14.963,0.0,0.227,0.00771,0.014,0.0255,0.755,,4.0
spotify:track:51as6hlkLOl04nFxsse2Fk,Stack It Up (feat. A Boogie Wit da Hoodie),"Liam Payne, A Boogie Wit da Hoodie",LP1,2019-12-06,19,"pop,melodic rap,rap,trap",0.737,0.817,11.0,-3.036,0.0,0.103,0.111,0.0,0.0656,0.612,100.042,4.0
spotify:track:57p8CBvPOxrvyCbn6ttl5r,Would You Ever,"Skrillex, Poo Bear",Would You Ever,2017-07-26,63,"brostep,complextro,edm,electro,pop dance,pop r&b",0.653,0.91,10.0,-3.36,1.0,0.0566,0.0079,0.0,0.318,0.0921,126.047,4.0
spotify:track:2G5Uvo1Qhnfr3fpJJlS4Ot,Mississippi - Single Version,John Phillips,John The Wolfking Of L.A.,2006-12-09,0,cosmic american,0.647,0.634,7.0,-9.681,1.0,0.0428,0.191,0.00487,0.507,0.962,96.178,4.0
spotify:track:0viZ7D81W8pD65TkzaFkXT,Love Is A Battlefield,Pat Benatar,Pat Benatar: The Collection,2001-10-15,0,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,rock,singer-songwriter,soft rock",0.683,0.637,7.0,-11.906,1.0,0.049,0.0153,0.0275,0.0945,0.884,,4.0
spotify:track:3ctoHckjyd13eBi2IDw2Ip,Seven Nation Army,The White Stripes,Elephant,2003-04-01,7,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.75,0.462,0.0,-7.664,1.0,0.0779,0.00576,0.545,0.307,0.309,123.865,4.0
spotify:track:4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips,The World From The Side Of The Moon (Deluxe),2013-01-01,5,"folk-pop,neo mellow,pop rock",0.606,0.826,0.0,-6.04,1.0,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4.0
spotify:track:7IsEXPk6qqt30FfQv4SZMa,The Way,Fastball,All The Pain Money Can Buy,1998-01-01,68,"pop rock,post-grunge",0.646,0.882,6.0,-5.648,0.0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,4.0
spotify:track:1v0ufp7FLTFcykUGOmFZKa,Daffodils (feat. Kevin Parker),"Mark Ronson, Kevin Parker",Uptown Special,2015-01-12,57,pop soul,0.724,0.538,0.0,-8.041,1.0,0.0381,0.0408,0.0139,0.0343,0.282,108.945,4.0
spotify:track:5h1W0CYmmJtFzbLCR2CIMk,ROCKSTAR 101,"Rihanna, Slash",Rated R,2009-11-20,27,"barbadian pop,pop,urban contemporary,hard rock,rock",0.337,0.657,1.0,-4.317,1.0,0.0964,0.021,0.0,0.542,0.305,174.18,5.0
spotify:track:0g8Dq6OpSmWengqtLrVr77,The Reaper,"The Chainsmokers, Amy Shark",World War Joy,2019-12-06,57,"electropop,pop,australian pop",0.633,0.564,8.0,-7.789,0.0,0.0701,0.135,0.0,0.201,0.648,164.008,4.0
spotify:track:03zB9duFz1JqLxAIYvGdac,I'm In You,Peter Frampton,I'm In You,1977-05-28,52,"album rock,british blues,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.33,0.494,0.0,-7.16,1.0,0.0278,0.147,4.94e-06,0.137,0.143,98.478,4.0
spotify:track:4KtrE35pTuqwNc22QP58RT,Drop the Game,"Flume, Chet Faker",Lockjaw,2013-11-22,0,"australian dance,australian electropop,australian indie,downtempo,edm,indietronica,art pop,indietronica",0.559,0.67,7.0,-4.985,1.0,0.0474,0.592,0.000184,0.171,0.438,78.957,4.0
spotify:track:6cIYFBwTv4JGpX7wOk5VIu,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",Hollywood's Bleeding,2019-09-06,58,"dfw rap,melodic rap,pop,rap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.593,0.653,5.0,-3.772,1.0,0.0731,,0.0,0.105,0.176,150.036,4.0
spotify:track:0RVPSEZWDsOTpmP5EhKEF0,+1 (Radio Edit) [feat. Sam White],"Martin Solveig, SAM WHITE",+1 (Radio Edit) (feat. Sam White),2015-12-04,16,"disco house,edm,electro house,filter house,house,pop dance,vocal house",0.77,0.808,11.0,-3.824,0.0,0.0359,0.112,0.0181,0.104,0.721,124.946,4.0
spotify:track:596XLiW6tohIgkcTMf4M6a,Never Ever,All Saints,All Hits (Special Edition),2001-10-05,45,"dance pop,europop,girl group,new wave pop",0.739,0.541,1.0,-5.485,1.0,0.0311,0.559,0.0,0.0492,0.31,134.196,4.0
spotify:track:2df5QsXucx4VLiHNGusXD5,Macarena - Bayside Boys Remix,Los Del Rio,Alegria Y Cosabuena,2001-03-19,60,tropical,0.737,0.93,1.0,-6.083,1.0,0.0534,0.237,1.57e-06,0.0911,0.965,103.191,4.0
spotify:track:4UHT2TNx5R1077yS7C7vpL,Can I Get A Witness,"Sam Brown, Pete Brown",Stop!,1988-01-01,21,british soul,0.631,0.879,9.0,-12.558,1.0,0.032,0.186,0.000131,0.64,0.513,90.627,4.0
spotify:track:3JtRSUOj7wSAXFG76T89v8,Sway,Bic Runga,Drive,1997-06-06,60,"classic nz pop,lilith,new wave pop,nz pop,nz singer-songwriter",0.565,0.429,9.0,-9.196,1.0,0.0261,0.157,0.0,0.13,0.266,95.701,4.0
spotify:track:4WfGrAJVC3A5xhUTja0gUG,Money For Nothing,Dire Straits,Brothers In Arms (Remastered),1985-05-13,0,"album rock,classic rock,mellow gold,rock",0.666,0.667,2.0,-9.305,0.0,0.0371,0.043,0.0005,0.074,0.679,134.219,4.0
spotify:track:25ay7ksy4YOD3FNOah0yoE,Welcome To New York,Taylor Swift,1989 (Deluxe),2014-10-27,0,pop,0.789,0.634,7.0,-4.762,1.0,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,4.0
spotify:track:0LUWi58l0cfc9Gm2A8Wegw,In My Little Corner Of The World,Anita Bryant,The Very Best Of,2010-12-01,3,deep adult standards,0.483,0.321,11.0,-12.302,1.0,0.0281,0.845,1.58e-05,0.348,0.404,107.728,4.0
spotify:track:4zjwqRTSYKJuKo2GUs5b7N,Hands Out Of My Pocket,Cold Chisel,Teenage Love (Remastered),2011-10-31,0,australian rock,0.42,0.936,9.0,-5.689,1.0,0.108,0.00048,7.6e-06,0.259,0.691,124.107,4.0
